"Treated BAT (fex)_R2(r1)"	"BAT_R2(r1)"	"Beige/brite (fex on gWAT)_R2(r1)"	"gWAT_R2(r1)"	"Beige/brite (fex on iWAT)_R2(r1)"	"iWAT_R2(r1)"
"ENSMUSG00000075307"	7.92841766357608	6.92013295180221	5.73711532385041	6.28215662118473	5.47757530122529	8.34432205710926
"ENSMUSG00000033498"	1.50533751011711	1.02738148949763	1.12547385191373	1.44365660608117	1.41772943044601	1.33288364441691
"ENSMUSG00000091337"	11.9250078122179	11.9155098963416	12.7848847415707	12.6762151440845	12.4082258212716	12.3891498549053
"ENSMUSG00000057836"	6.25965030129771	5.67559583402318	5.30783469363123	5.45465051522478	5.46340255215866	6.08694525691119
"ENSMUSG00000043168"	3.3236151316216	3.34949975766854	3.70859374973716	4.63352643935525	6.13418887084091	6.02180920827951
"ENSMUSG00000021933"	1.39125499180592	0.803782147234622	1.03352873629852	1.15619012597351	0.893475534197324	1.01584260431877
"ENSMUSG00000071369"	12.0078740820291	12.0702607494215	11.7073665632233	11.6290026673359	12.2126553867012	11.891743815239
"ENSMUSG00000032112"	12.361651689624	12.5340275687536	12.0187330975438	12.0468690474594	12.1725249498302	12.1714682194505
"ENSMUSG00000076532"	3.31550798841465	3.04324259286768	4.66577027788968	6.42792292435465	3.85358772569439	4.65480071957767
"ENSMUSG00000096195"	-1.42102859637214	-0.983145568723947	-1.42406263544058	-1.42898611149916	-1.42606325863485	-1.42557085037653
"ENSMUSG00000101122"	6.1121816925589	6.94826896174715	5.82466349103077	5.73850077443321	5.81460382312919	5.7299198627462
"ENSMUSG00000054008"	12.751910700892	12.7889486688044	12.6315941390581	12.4842406801279	12.8091690093987	12.6639559129194
"ENSMUSG00000085664"	3.26847917175291	4.10171665559562	3.87819663061593	3.43997461421459	3.72429547735585	3.97635137445355
"ENSMUSG00000040167"	11.0118885957781	11.0904299158097	10.6640348203946	10.6650102102116	10.7855435452524	10.78058051796
"ENSMUSG00000099468"	-1.78128675097113	-1.77720779997459	-1.64825656019173	-1.78499630012113	-1.65891727543031	-1.78342806152859
"ENSMUSG00000065675"	-1.62664755381166	-1.77283677656649	-1.77843895870783	-1.66933740759745	-1.77938654668518	-1.77915445596721
"ENSMUSG00000097725"	-0.344738923773488	0.244059689161604	-0.045952591579808	-0.360276966729178	-0.354572459760288	-0.353611210418694
"ENSMUSG00000005611"	10.3127233083508	10.0960867175338	9.94504520577462	10.0919889119952	10.0361821833116	10.0836427750077
"ENSMUSG00000026074"	13.9248844031781	13.9966642682052	14.2699094891332	14.2943766873295	14.4072271038542	14.3738011366711
"ENSMUSG00000047807"	1.23283174395038	0.998403604374129	0.585618975298881	0.695172032565083	0.718632807539959	0.846019442992654
"ENSMUSG00000104963"	5.4954622649763	5.53283609100269	5.39592434021863	5.40804253062063	5.68355113287813	5.51236808808622
"ENSMUSG00000026458"	9.19294552263872	8.99447492999147	10.022102960689	10.203500795499	9.18740739394772	9.45188257368079
"ENSMUSG00000106840"	2.33130222609922	2.13457551278208	2.42164096511865	2.16700132117509	2.30395771596663	2.23826575894748
"ENSMUSG00000083603"	3.37463004231715	3.46297569227524	4.13697189294616	3.84384641526878	4.38914992804343	4.3569565183097
"ENSMUSG00000097242"	7.48498158359302	7.70688209490892	9.53630101981673	8.76436461711457	7.96539264565594	7.89706558457305
"ENSMUSG00000055923"	10.3544635187405	10.2916312644429	9.94159657928391	10.1106908548048	9.85605242324507	10.0906327498969
"ENSMUSG00000106218"	0.0639989787903842	-0.20409503420679	-0.0848788161999949	-0.227477317058441	0.0137289233984379	-0.0943177830463505
"ENSMUSG00000064346"	2.00875848551382	1.56141603032929	0.765591972695511	0.740264538657827	0.9204133379486	0.757897999209214
"ENSMUSG00000045174"	0.694095925544933	0.554136159393426	1.27458844719313	0.930166606329761	0.654019275848212	0.5151402757562
"ENSMUSG00000091285"	0.105404102770274	-0.0344363073000406	0.207024189102211	-0.0625203820407708	0.186150871550077	0.191287233645588
"ENSMUSG00000059901"	8.97096855688735	8.9005888683991	10.6041303819852	10.365170947589	9.91721691145294	9.97909249009122
"ENSMUSG00000105289"	-1.30579235189863	-1.29948067906902	-1.04245938717213	-1.19421544675334	-1.30949701085741	-1.30913881890632
"ENSMUSG00000025464"	10.6337700543552	10.5157388790319	9.81557588629409	9.79869994429801	10.0050622597739	10.0388590752668
"ENSMUSG00000047879"	12.7123912402342	12.5878076899353	12.5834607306367	12.5105736137658	12.2479915823963	12.3067398748869
"ENSMUSG00000085810"	1.75643173174807	1.18022426926451	1.27440588171261	1.6687940833073	1.73413649232955	1.37926778290243
"ENSMUSG00000079014"	4.53475910646773	3.88516664939353	6.30361225516057	6.29489308433442	6.07602568611909	6.14833166628249
"ENSMUSG00000038064"	6.78601500024161	6.02988290463526	5.90380142460384	6.63021903405538	7.0298111890356	7.2343191801966
"ENSMUSG00000029122"	9.4979031822052	9.31763173925561	10.1173838761742	10.2986641305215	10.1640919543986	10.3105197795022
"ENSMUSG00000096546"	4.51995549185161	1.69374211798576	2.07467362860625	2.36687938038994	1.72330293113381	1.73189446815259
"ENSMUSG00000031844"	6.34656824363616	2.61573166088418	2.80756256139934	3.35646585886892	2.74903812049276	2.76360539792361
"ENSMUSG00000024601"	13.2827336857856	13.1156608289345	13.1775721989688	13.1928943426779	13.6590787961552	13.4900299414799
"ENSMUSG00000085975"	2.14896629336772	2.2045218611372	1.90545772408041	1.91036954466258	2.04725611090462	1.88180723116429
"ENSMUSG00000085255"	4.12567192233374	3.81215527774078	4.97171239375511	4.32147126931142	4.65085087478834	4.29994374278815
"ENSMUSG00000037242"	15.1116004464569	15.1276817723557	15.40617675341	15.3986333077612	15.5049561944507	15.309312720904
"ENSMUSG00000059606"	1.75229174665606	1.64373580835285	2.38879267294026	2.7052178568511	2.19163191014475	1.93479824229852
"ENSMUSG00000071015"	-0.674986181066153	-0.459742048344658	-0.405457373544323	-0.684594584816769	-0.544959505223685	-0.680507362686741
"ENSMUSG00000025507"	8.97975831586054	8.74201923173927	9.10284099641449	9.13641261373709	8.97481481096003	9.14770355420867
"ENSMUSG00000072568"	10.6207253194471	10.430813499013	10.3484641875185	10.4434579705697	10.3695270262577	10.4283433952875
"ENSMUSG00000058470"	6.38364834086	6.4765606732891	7.51537216286973	7.39106319161079	8.19840413644473	8.13913731562873
"ENSMUSG00000022840"	12.2959136375592	12.2185494848313	13.5895572420898	13.5229243890249	14.1835023480044	13.8437964751988
"ENSMUSG00000028430"	12.24423249956	12.228190062698	12.4549707580252	12.4498603698049	12.5043013637312	12.5152034266838
"ENSMUSG00000101711"	1.88777702565015	2.16260801971449	1.3841951212787	1.63708604386346	1.36483663361381	1.49366011169848
"ENSMUSG00000094344"	3.05465399341601	2.96555904182262	3.55819571718351	3.17490323339275	2.99326716588694	2.86839818866387
"ENSMUSG00000096221"	7.17763795949149	6.87477640754624	7.34548713583184	7.45997291614022	7.25751294608985	7.40402082007608
"ENSMUSG00000021566"	-0.0558887567384647	-0.197781763330492	-0.215589639496317	0.171510491302323	-0.0883712445582425	-0.0852117757134846
"ENSMUSG00000082550"	-0.889059329029234	-0.880974951250574	-0.752757048425559	-0.781630766384559	-0.893793597430567	-0.646421991263268
"ENSMUSG00000051906"	8.81744151897859	8.3318321522893	8.46495615120154	9.85157502912817	10.1288050416248	10.5517718943743
"ENSMUSG00000086554"	2.518430943857	2.67697676484419	2.70039849038845	2.90036459577336	2.42072788644939	2.7924347522928
"ENSMUSG00000086540"	-1.82286717040325	-1.81894987379754	-1.82424650469283	-1.82642565312282	-1.70122646307107	-1.69863027146135
"ENSMUSG00000096449"	2.10861944794232	2.39444328149118	1.63288857937118	1.44820237256644	1.99049613762995	1.33808739585096
"ENSMUSG00000068141"	-0.751974154308681	-0.539246083631814	-0.755400694574139	-0.641030927160105	-0.505398829144748	-0.757087595098849
"ENSMUSG00000098562"	-0.710426136488498	-0.470740955552972	-0.890256469265452	-0.896417951736868	-0.892766364866289	-0.892149404549485
"ENSMUSG00000024175"	-2.09272158216517	-2.08914097172195	-2.09399049367879	-1.87720041139459	-2.09481541028955	-2.09461324034892
"ENSMUSG00000089934"	-1.41025997631289	-1.40468824844903	-1.41223261857642	-1.20027604686062	-1.41351462286432	-1.28226660375358
"ENSMUSG00000022445"	9.81225737448811	4.41400811199231	4.30885406679125	7.22480757703511	5.05044556228814	5.18634623524906
"ENSMUSG00000055471"	0.696772411798581	0.730554893843803	0.684330344714822	0.80258606660596	1.28003933794246	1.78723871336607
"ENSMUSG00000022255"	12.9567146771203	13.0560428080304	13.2662499287358	13.1948090066674	13.1826194007817	13.140245786694
"ENSMUSG00000092805"	2.61484390599548	2.70246582602664	2.61987428252883	2.5588531594977	2.63689730163736	2.15391041556596
"ENSMUSG00000089124"	-0.927226137379545	-0.919513640497656	-0.792246381308477	-0.720019816646628	-0.931733962249682	-0.801018663370275
"ENSMUSG00000103087"	-1.59096823220245	-1.5855635884344	-1.59289443086937	-1.27462702374954	-1.59414984459394	-1.59384193220057
"ENSMUSG00000080831"	-0.613965212037803	-0.238056985784025	-0.617542732887692	-0.505896610994177	-0.619870809624256	-0.48479782972366
"ENSMUSG00000059150"	1.03232321322298	1.41921797668085	1.52397868874235	1.07371128058105	0.989867030867856	0.994021511311687
"ENSMUSG00000089396"	1.86740926595734	1.79473572154765	1.38803620884076	1.62787370983985	1.68140817703736	1.49164683881766
"ENSMUSG00000023151"	2.62630630648215	3.65629044027475	2.46061720937184	2.15765498558984	2.3190789481369	2.10988985876719
"ENSMUSG00000083849"	4.16544937962577	4.42271029624649	4.47572177182278	4.3115711470688	4.70768933174906	3.97315500878722
"ENSMUSG00000045973"	14.5834843727223	15.0091297603339	13.5587173368809	13.6137962947124	13.7543351940918	13.6978426155521
"ENSMUSG00000038805"	-0.907549710717433	-1.20227682610778	-1.21199152815921	-1.09473997412618	-1.21365943808008	-1.21325022817652
"ENSMUSG00000106374"	1.1755738794326	1.18970222825003	0.628513202905903	0.737220619930899	0.882179684308747	0.764833639279524
"ENSMUSG00000022489"	10.7542892498985	10.8643267297259	12.3548194367571	11.7723467246277	11.6790350143938	11.2767443160448
"ENSMUSG00000060470"	7.79645446366522	7.78892436573712	7.21808631809602	7.26104152266927	7.98174528659305	7.96993493234509
"ENSMUSG00000019577"	16.2946782133564	17.1880270680751	14.935577736082	13.7269041609865	15.0294682990287	13.8093302824465
"ENSMUSG00000084803"	6.95813219774025	6.73796364354934	6.74711076146584	6.45279251425658	6.5337036808467	6.14014764174489
"ENSMUSG00000088371"	0.241773811154664	0.334451801473472	0.207974838176332	-0.0851005393977601	-0.0792677173089008	-0.078281509424086
"ENSMUSG00000067653"	8.42371265477669	8.50607180676934	7.23840951484862	6.83111768826795	8.15787051630286	7.98513227947465
"ENSMUSG00000055561"	1.69020391772428	1.40867059345023	2.94030802264344	2.29070561012385	1.31635986108046	1.48068773196683
"ENSMUSG00000034427"	4.19729942239437	4.00636297545751	4.37936710824563	5.34768371317431	4.15718142512667	4.39021458191847
"ENSMUSG00000097690"	2.99674509742602	2.51005956548148	2.58192377205586	2.46556304035841	2.67338367833551	2.38406658078478
"ENSMUSG00000073403"	6.60363911009131	6.59368370048917	6.90142870075591	6.7980474012611	6.94751740081727	7.0193522472402
"ENSMUSG00000027530"	3.81852418100042	4.03139941251105	4.72561739108009	4.61327133014958	4.61901475554393	4.91008489126524
"ENSMUSG00000030342"	11.9779458796232	12.0183259816673	13.8860146037309	13.6318814811252	12.7408876513373	12.7518502961683
"ENSMUSG00000028293"	11.1506104602758	10.9878006617693	10.7752934269837	10.8692788900875	10.979217194463	10.9485651350283
"ENSMUSG00000028484"	10.6294108147133	10.6256246158313	10.6889497935716	10.8940718334667	10.5961973436721	10.7714517519395
"ENSMUSG00000049511"	3.54256060884372	3.0835411563714	2.54785273390363	2.54190764220176	3.02999686884232	3.04465739092112
"ENSMUSG00000059981"	13.1835448259169	13.1426302301904	13.0348444737417	13.0667610586602	13.102451874493	13.1767960970157
"ENSMUSG00000013089"	9.86179550161929	10.1422259995217	11.2488564981428	11.1286173774901	11.0980152647395	10.6537699987882
"ENSMUSG00000107385"	2.04943034384852	2.30104832236788	2.65004855149189	2.33309870898097	2.33437141472923	2.18270291017981
"ENSMUSG00000082873"	2.08798980476047	2.23964452326781	2.20124394677931	1.93967773502031	2.07884969080934	1.80761154828062
"ENSMUSG00000048758"	13.3334826111346	13.3764180976833	13.6542932944508	13.4514137462147	13.490404898516	13.4339108866449
"ENSMUSG00000082515"	3.02424993933517	3.65813120091852	2.94646202855636	2.87961694533778	3.24527415383034	2.57479839862314
"ENSMUSG00000105081"	-1.83541190013746	-1.83068392862532	-1.56077457224912	-1.83979574948303	-1.83820274216731	-1.83793240848197
"ENSMUSG00000065501"	2.36676780951372	2.14192758361125	2.86566541029611	2.58699162383636	3.6784933282726	3.21867734419874
"ENSMUSG00000059668"	2.77701042109524	2.35038066176137	3.21778790215545	3.67156126440531	3.0397225890537	3.41677521542677
"ENSMUSG00000045257"	8.33159968121076	8.13576922413637	7.29202414509738	7.37846002525944	7.39175602975564	7.62550581074654
"ENSMUSG00000039092"	4.83080786971012	4.96867841740483	9.09924605784684	8.39186061050046	7.79844277555465	6.50435030300501
"ENSMUSG00000093874"	-1.35678754547064	-1.35083485050783	-1.35889983506074	-1.24636205880643	-1.36027396386564	-1.11091916782391
"ENSMUSG00000022021"	7.81441888579902	7.30421078277139	9.4157333780822	9.35575021128005	8.11964861845897	8.67907337451556
"ENSMUSG00000106127"	0.996313022813758	1.11913278641326	0.837600839193627	0.54647729918065	0.693218307554563	0.697110811610111
"ENSMUSG00000064994"	1.29163173622409	2.15106387308658	1.51266806471147	1.21498505908239	1.36857212779609	1.48780026944099
"ENSMUSG00000024687"	12.8300739120033	12.9271950400778	12.5738911569348	12.5796932912099	12.6591923824401	12.6673115364556
"ENSMUSG00000083258"	-1.20800706533688	-1.20194626778963	-1.07563568966187	-1.21352397433033	-1.08672274052817	-1.08400055089603
"ENSMUSG00000034210"	12.2981885431415	12.2532074828726	12.2764612808659	12.3898596059444	12.4262837191619	12.4305983806193
"ENSMUSG00000020526"	9.37612551951434	9.42359634543297	9.34702863181213	9.21595405754023	9.37972801575475	9.37885523342097
"ENSMUSG00000041482"	7.69502918505896	7.50884629154884	8.82017401232858	9.19926700076972	8.63511598294694	8.59107590955139
"ENSMUSG00000085946"	-1.92027757294824	-1.91648158941915	-1.92161733485532	-1.81160466814638	-1.79601813350598	-1.92227381575689
"ENSMUSG00000063816"	-0.848965075234353	-0.840580716035139	-0.712154808382542	-0.856673792888918	-0.724028170032256	-0.605398911428411
"ENSMUSG00000087672"	7.18017078055681	6.95706960438762	7.02670179736014	7.35054568097213	6.91567799869717	6.99818211730056
"ENSMUSG00000016252"	14.3430161030665	14.588604755281	13.1847240087493	13.0303753121718	13.3188246618929	13.2050121809488
"ENSMUSG00000011960"	11.7825901740168	12.0348267796554	11.6619991542466	11.6545685655125	11.6503505639626	11.6056731242314
"ENSMUSG00000059273"	12.1792775222526	12.1933100012454	12.2084902016108	12.2163448246143	12.1246497487172	12.201219670714
"ENSMUSG00000084537"	-0.847023317890895	-0.839322000899419	-0.715908758755433	-0.743839564412146	-0.727309739932247	-0.724510497519201
"ENSMUSG00000080758"	-0.24610874774799	-0.19207649586492	-0.265525530210412	-0.19236566718829	-0.410769753486797	-0.410092898564581
"ENSMUSG00000035367"	10.1677746969016	10.1502663755884	10.2139044473947	10.2834018827426	10.030154015843	10.1577699461201
"ENSMUSG00000005682"	11.7119252436174	11.9404593640067	11.5487236795582	11.4252135710697	11.7850143772096	11.5626831755043
"ENSMUSG00000107120"	4.96218945876679	4.7718285865983	5.19135237941286	5.1512054577669	4.7191409534597	4.89256381820127
"ENSMUSG00000097892"	3.46581576611888	4.02288163815873	4.3250966891697	4.47255086487354	5.23993878465445	5.20251193413813
"ENSMUSG00000049362"	-1.86230178369572	-1.85826766560467	-1.7259069807881	-1.75257274589045	-1.86465389700095	-1.86442700564891
"ENSMUSG00000028173"	12.5591608113391	12.4650671445473	13.1753419839253	13.2201559237533	13.0352342085897	12.969199955813
"ENSMUSG00000105772"	0.402634286757257	0.139482013978232	0.253300450054316	0.320779796027525	0.350880278188919	0.243426972808416
"ENSMUSG00000020792"	12.1012996364047	11.9539581011394	11.9395658464827	11.8831803185977	11.9324566435868	11.9446458209339
"ENSMUSG00000003352"	9.23895938473601	9.18281686940893	9.92566472954547	10.2453041003316	10.5047297176447	10.7976226787501
"ENSMUSG00000086013"	6.73366056777345	6.42491226056948	6.42179594959703	6.39583304573546	6.65324611779735	6.43368498024975
"ENSMUSG00000034616"	10.8898682800326	10.9549916132484	11.7265451567165	11.5619920409917	11.1638477061143	11.0517380585993
"ENSMUSG00000022800"	12.4062171103111	12.6048105918329	12.2669039128946	12.2373423633353	12.379649610013	12.3618620209966
"ENSMUSG00000001670"	9.67290256368788	4.69774916443196	5.30979615236102	8.13929849855371	5.17801169963914	5.5810506407639
"ENSMUSG00000078348"	11.436360713126	11.5752759333065	11.5300385022764	11.4002608182283	11.5801266801256	11.5070425194963
"ENSMUSG00000103230"	3.94277041866804	3.4635397920288	3.89078840639343	3.87477119381609	4.08816501299527	4.2327011258981
"ENSMUSG00000091721"	0.966989408891506	-0.172705841667454	-0.206498776880156	-0.221825945523527	-0.212674724641389	-0.211148224084677
"ENSMUSG00000078251"	-0.216838828294451	-0.202285321709822	-0.0740978811152813	0.339991494943886	-0.225486019690987	-0.0843244384608537
"ENSMUSG00000001150"	11.9738539495976	11.9869877834096	11.7849173223507	11.8463390870749	11.9936793023335	11.9852183654312
"ENSMUSG00000032099"	-0.968809275971804	-1.11355081954849	-0.986104918604051	-1.12617906162558	-1.12400041934198	-0.994640477180952
"ENSMUSG00000081588"	-0.39356777504289	-0.181478755235355	-0.255122177960728	-0.404664613362213	-0.267888400318696	-0.146607123175325
"ENSMUSG00000070641"	-0.744486345756594	-0.898156620194314	-0.910197363625767	-0.915264338302656	-0.55068990431603	-0.911759991785087
"ENSMUSG00000102615"	7.48759558958191	7.03909253728483	6.87748313014093	6.60909960991456	7.28866567711238	7.31730721254687
"ENSMUSG00000034785"	6.77192662875721	2.67439631190133	2.73441803053851	3.35043975695267	2.54398781704062	3.28078373998799
"ENSMUSG00000039621"	11.3619084456724	11.1533222899329	12.7212077868252	12.7053628299508	11.8429427648152	12.0931028724831
"ENSMUSG00000026994"	2.71392816137122	3.10971432840718	3.57970022814876	4.1256269612285	2.91000875784668	3.61562080639953
"ENSMUSG00000076488"	1.68384923719111	2.23417525572024	1.93192248192701	2.27037589092009	2.41400694663109	2.76395211094691
"ENSMUSG00000016344"	11.8271224429907	12.0787685717434	11.4185122637264	11.3058313399485	11.5334210981147	11.4700452138783
"ENSMUSG00000040146"	11.1241452359499	10.9739736484604	9.91081710935549	9.90958954868661	9.91758963534426	10.0044166520819
"ENSMUSG00000064422"	-1.62664755381166	-1.77283677656649	-1.77843895870783	-1.66933740759745	-1.77938654668518	-1.77915445596721
"ENSMUSG00000040003"	8.11612997327669	7.8966521907589	8.20330843872515	8.15060649785079	7.8709039044268	7.97343558710685
"ENSMUSG00000077614"	2.74067508920923	3.48234772957486	2.5833976568991	3.08118442486104	2.77930912354427	2.55219342685523
"ENSMUSG00000049823"	9.04335603700152	8.34671173600379	8.45189723629227	8.60429069912644	8.29192650122559	8.50280204154188
"ENSMUSG00000087119"	0.0139400814116607	0.407297574838602	0.00786914238307684	0.120541824542295	0.140988316807102	0.374042371859176
"ENSMUSG00000065824"	-1.388167734421	-1.69726318654477	-1.70480524495476	-1.70799832959564	-1.70610894045184	-1.70578885334907
"ENSMUSG00000033209"	12.555171036825	12.5351349277045	12.5042767557709	12.5059329427889	12.9453006556197	12.908083353203
"ENSMUSG00000050549"	10.7104612150898	10.2966341674585	10.5743295118268	10.7991509135834	10.8022702299697	11.0995113927395
"ENSMUSG00000085768"	2.66095338468404	2.78559278966117	2.05460396268337	2.45042830369468	2.12959177076857	2.23324786250176
"ENSMUSG00000010095"	13.0502020027864	13.3268267347859	13.8570601821736	13.6830013561844	13.7975562995412	13.8257155628051
"ENSMUSG00000106735"	-1.20800706533688	-1.20194626778963	-1.07563568966187	-1.21352397433033	-1.08672274052817	-1.08400055089603
"ENSMUSG00000040282"	8.51814757541032	8.37932636091398	8.22069968495179	8.4603138171583	7.79890160271756	8.18334701469957
"ENSMUSG00000059854"	6.03152256684687	5.7494232397025	6.62486952499012	6.83434971882389	7.96175699892138	7.9572662753129
"ENSMUSG00000030946"	10.5815396263174	10.5020404642398	10.4073996227793	10.2904141405096	10.5268013128313	10.3065718362295
"ENSMUSG00000031257"	3.7932462885627	4.330176879597	4.66092493701923	3.96207625943802	4.60094874009394	3.60195842305395
"ENSMUSG00000101133"	4.14093451337552	4.37025792258135	4.03620001939801	3.85801810657928	3.54321596238841	3.76856974669263
"ENSMUSG00000017615"	13.0301434034378	12.9901214561277	12.7199712419615	12.8370905534308	12.7893540216009	12.8814230230725
"ENSMUSG00000086451"	4.2768430615234	3.86998724719422	4.64979150447405	4.17115537305245	4.31593595895836	4.51097254896637
"ENSMUSG00000101856"	9.53470356317987	9.78335864641367	8.7729352306716	8.39970658246722	9.21033476652088	8.92756958046738
"ENSMUSG00000095025"	-1.42102859637214	-0.983145568723947	-1.42406263544058	-1.42898611149916	-1.42606325863485	-1.42557085037653
"ENSMUSG00000074412"	1.9509060411971	2.04024806497708	2.80918989611721	2.65649878090082	2.51523183450889	2.21930461163121
"ENSMUSG00000020177"	-0.517154745324262	-0.808167476703834	-0.820842666048914	-0.826171776077122	-0.568568989724741	-0.822486440524582
"ENSMUSG00000022759"	3.7743263643199	4.43376481775327	3.72983990946961	4.48863111595215	3.08211508254013	3.25570292708414
"ENSMUSG00000037058"	13.5445874180122	13.5567502500372	13.228713223785	13.2475933843986	13.4550874126968	13.3537372991267
"ENSMUSG00000049106"	11.9438774942688	12.1843004682331	12.2101317643147	12.1087864146411	12.4968277943029	12.3356678591764
"ENSMUSG00000021411"	11.7223053749685	12.1414393410616	11.3340587082102	11.3343287042854	12.2226407748126	11.8529786223141
"ENSMUSG00000029775"	12.6789949992334	12.5914827732933	12.6119345200722	12.5398581678459	13.0321742755773	12.8347639990419
"ENSMUSG00000035275"	9.05088149520606	8.79704642927794	9.45244173752899	9.45918290087639	10.5730252974854	10.267754751143
"ENSMUSG00000054387"	13.1862299381147	13.2145078825405	13.005278545254	13.1308736487802	13.0920933570148	13.1670179076701
"ENSMUSG00000043487"	9.22720252660816	9.35127870174631	8.63456115795324	8.69404496983787	8.76694147679995	8.83627048405594
"ENSMUSG00000095168"	1.32826853368615	1.70639634199002	1.28053174524906	1.20182998407439	0.87301352039968	0.874966710835415
"ENSMUSG00000024870"	14.2551885580283	14.3248490585789	14.2669167138387	14.1109298410081	14.3268506513774	14.1695482586363
"ENSMUSG00000051984"	11.2058654442642	11.24052840043	9.72289444576968	9.58876637393437	10.4495175289413	10.1777427756711
"ENSMUSG00000032215"	10.8069566270648	10.6735364094856	10.6542523785407	10.5662048926779	10.4579069906726	10.5124364485328
"ENSMUSG00000030368"	-1.78128675097113	-1.77720779997459	-1.64825656019173	-1.78499630012113	-1.65891727543031	-1.78342806152859
"ENSMUSG00000040857"	10.7837500879031	11.106543205326	11.2473220277234	10.9768336052884	11.1149753872612	10.8829353223305
"ENSMUSG00000082935"	1.15945437166194	1.39440120140519	1.36685940642323	1.65822027287349	1.23321142666445	1.12141972570294
"ENSMUSG00000101174"	7.16479002515972	6.4880097825884	6.69610382197779	7.30146646984329	6.94559487466462	7.46402246661273
"ENSMUSG00000030796"	9.09162997090612	8.87357982244453	8.93502232194397	8.93567331847119	9.44941646364857	9.29901616849718
"ENSMUSG00000029661"	15.6754281622642	15.7204854084888	16.4711211220204	16.7043021808364	16.2073561585786	16.5676420142237
"ENSMUSG00000039055"	6.0587771847289	5.12278325148645	7.365703708206	7.45622398290908	6.48717410787354	6.77028536534819
"ENSMUSG00000034620"	11.5223751371579	11.7004811276299	11.4733210773814	11.3920538284261	11.4297183884443	11.4578235263972
"ENSMUSG00000057113"	13.4695848806029	13.4576235686711	14.0487220195205	14.0413887051989	13.5436070872005	13.7393985094737
"ENSMUSG00000063254"	3.13554951397669	3.56736900620846	3.19101816244844	3.05075250820134	3.19270559863958	3.26232316378658
"ENSMUSG00000005980"	7.44968236304161	7.17962117809519	6.89400929229145	7.26623580842455	6.66718326070807	7.05392088348908
"ENSMUSG00000030707"	12.0555466641348	11.8750550955472	13.4642058236683	13.3715090152837	13.1111826042293	13.3346167540709
"ENSMUSG00000031554"	4.57095663655717	5.0077278273919	5.57431425715332	5.86003665325261	5.28512933681544	5.28759022159273
"ENSMUSG00000035227"	12.214701583313	12.0636912532377	12.5672994979305	12.6829246859517	12.210743754274	12.4172488828573
"ENSMUSG00000020950"	0.831185795890336	1.46670220015722	1.28124529172555	1.01986664341059	1.05355005468122	0.944672635257638
"ENSMUSG00000064023"	6.5354316125512	6.22806637526373	5.47167172020067	5.93736703714209	7.10878518167594	7.03342125963197
"ENSMUSG00000106229"	2.0646077444731	2.78101259031498	1.66654719409434	1.59196787838482	1.50511551945052	1.64394702398493
"ENSMUSG00000074749"	11.0601301232324	11.2404604708707	10.7539459442164	10.7917030393363	10.9083588838893	10.8248031171797
"ENSMUSG00000097705"	6.34532214451945	6.00461857552376	7.11028542599636	7.40903482401806	6.75517103392442	7.06158673068079
"ENSMUSG00000103051"	-0.813319659728211	-0.804007118156294	-0.670957441167476	-0.412907706917349	-0.818818217041888	-0.818285448916036
"ENSMUSG00000020010"	9.05151400378151	8.49526106520256	9.16445335490639	9.38627620678692	10.5880201983192	10.2059988764083
"ENSMUSG00000048216"	6.14654342527962	5.95307117377647	7.97269708305416	7.84578718561429	6.32454752603135	6.96816764227007
"ENSMUSG00000106058"	1.25602103819523	1.27118551168752	0.859972637181957	1.02623816061248	0.706286459398974	0.8476693868468
"ENSMUSG00000085010"	1.06777974790142	1.30193759620756	1.27628279128821	1.28781425662224	0.894369964030412	1.43461950789199
"ENSMUSG00000035545"	14.4887796529842	14.1759477924735	14.4541708192009	14.3573880338889	14.4924221243543	14.4116118029332
"ENSMUSG00000051279"	5.38231033780133	5.55657306099886	5.89640783922758	6.95716542301946	5.51037084430928	5.74454227900668
"ENSMUSG00000054422"	12.8434763007708	6.10393116135575	6.44981986537858	6.87008123970965	7.0571130958856	7.15164125278334
"ENSMUSG00000107322"	-1.90577586464139	-1.90192278979152	-1.90713627706916	-1.79685578995813	-1.90801927701667	-1.77857501106753
"ENSMUSG00000102095"	3.7212767510065	3.40101736422418	2.00074746908674	2.99974352619218	2.25340716726851	2.37668044211506
"ENSMUSG00000084231"	0.963944982136065	0.463310204736145	0.577480611065225	0.828349908552789	0.428542646182843	0.685653662234376
"ENSMUSG00000021635"	10.9404696504928	11.0145445881569	10.7421633528027	10.6503457025372	10.6835196186236	10.7580488585487
"ENSMUSG00000015461"	11.9936214751938	11.7066658758913	12.0206966446166	12.0849376396044	11.8972224095292	12.0233884113502
"ENSMUSG00000022280"	12.0267435787347	12.0733200151104	11.7882814836851	11.8046438159536	12.083089384543	11.9630006471235
"ENSMUSG00000028647"	10.5356226617747	10.7192648986871	10.2117113244345	10.2731934154127	10.6075592284239	10.4398768069887
"ENSMUSG00000022545"	10.5765243703314	10.6509002383221	10.9034748435247	10.6933202352382	10.8056853933667	10.6908716846681
"ENSMUSG00000032423"	13.0168056361983	13.0911238788737	13.2048740086329	13.256479054134	13.1610258957245	13.2095931982915
"ENSMUSG00000084918"	3.56621586300362	3.09079693336082	3.85401910023433	4.30906289875952	3.25673069525401	3.63549292774667
